t,Zr,X1,X2
"1,637","5,27E-05","-0,001352755","-0,004076516"
"1,638","5,27E-05","-0,001337828","-0,004052164"
"1,639","5,27E-05","-0,001308605","-0,004022941"
"1,64","5,27E-05","-0,001284253","-0,003998589"
"1,641","5,27E-05","-0,001259901","-0,003974237"
"1,642","5,27E-05","-0,001230679","-0,003945015"
"1,643","5,27E-05","-0,001201457","-0,003915793"
"1,644","5,27E-05","-0,001177105","-0,003891441"
"1,645","5,27E-05","-0,00111379","-0,003828126"
"1,646","5,27E-05","-0,001123214","-0,003828126"
"1,647","5,27E-05","-0,001089122","-0,003794033"
"1,648","5,27E-05","-0,001059899","-0,003764811"
"1,649","5,27E-05","-0,001020936","-0,003725848"
"1,65","5,27E-05","-0,000996268","-0,003691755"
"1,651","5,27E-05","-0,000967046","-0,003662533"
"1,652","5,27E-05","-0,000942378","-0,00362844"
"1,653","5,27E-05","-0,00091771","-0,003594347"
"1,654","5,27E-05","-0,000883617","-0,003560254"
"1,655","5,27E-05","-0,000854079","-0,003521291"
"1,656","5,27E-05","-0,000829411","-0,003487199"
"1,657","5,27E-05","-0,000799873","-0,003448235"
"1,658","5,27E-05","-0,000770334","-0,003409272"
"1,659","5,27E-05","-0,000740796","-0,003370309"
"1,66","5,27E-05","-0,000720683","-0,003331346"
"1,661","5,27E-05","-0,000691144","-0,003292383"
"1,662","5,27E-05","-0,000675901","-0,00325829"
"1,663","5,27E-05","-0,000655788","-0,003219327"
"1,664","5,27E-05","-0,000626249","-0,003180364"
"1,665","5,27E-05","-0,000606136","-0,003141401"
"1,666","5,27E-05","-0,000581152","-0,003097567"
"1,667","5,27E-05","-0,000556168","-0,003053734"
"1,668","5,27E-05","-0,000540609","-0,0030099"
"1,669","5,27E-05","-0,000515625","-0,002966067"
"1,67","5,27E-05","-0,000500065","-0,002922233"
"1,671","5,27E-05","-0,000475082","-0,0028784"
"1,672","5,27E-05","-0,000459522","-0,002834566"
"1,673","5,27E-05","-0,000443963","-0,002790733"
"1,674","5,27E-05","-0,000423534","-0,002742029"
"1,675","5,27E-05","-0,000407974","-0,002698196"
"1,676","5,27E-05","-0,000382675","-0,002644621"
"1,677","5,27E-05","-0,00037167","-0,002595917"
"1,678","5,27E-05","-0,00035124","-0,002547213"
"1,679","5,27E-05","-0,000340235","-0,00249851"
"1,68","5,27E-05","-0,000329231","-0,002449806"
"1,681","5,27E-05","-0,000313355","-0,002396231"
"1,682","5,27E-05","-0,000302351","-0,002347527"
"1,683","5,27E-05","-0,000281605","-0,002289083"
"1,684","5,27E-05","-0,000275155","-0,002235509"
"1,685","5,27E-05","-0,000254409","-0,002177064"
"1,686","5,27E-05","-0,000247959","-0,00212349"
"1,687","5,27E-05","-0,000232084","-0,002069915"
"1,688","5,27E-05","-0,000225633","-0,002016341"
"1,689","5,27E-05","-0,000214312","-0,001957896"
"1,69","5,27E-05","-0,000207862","-0,001904322"
"1,691","5,27E-05","-0,000196541","-0,001845877"
"1,692","5,27E-05","-0,000185221","-0,001787433"
"1,693","5,27E-05","-0,000183325","-0,001728988"
"1,694","5,27E-05","-0,000172004","-0,001670543"
"1,695","5,27E-05","-0,000170108","-0,001612099"
"1,696","5,27E-05","-0,000158787","-0,001553654"
"1,697","5,27E-05","-0,000156891","-0,001495209"
"1,698","5,27E-05","-0,0001407","-0,001431894"
"1,699","5,27E-05","-0,000138804","-0,00137345"
"1,7","5,27E-05","-0,000141778","-0,001319875"
"1,701","5,27E-05","-0,000139882","-0,001261431"
"1,702","5,27E-05","-0,000142857","-0,001207856"
"1,703","5,27E-05","-0,000140961","-0,001149412"
"1,704","5,27E-05","-0,000139065","-0,001090967"
"1,705","5,27E-05","-0,000137169","-0,001032522"
"1,706","5,27E-05","-0,000135273","-0,000974078"
"1,707","5,27E-05","-0,000133377","-0,000915633"
"1,708","5,27E-05","-0,000131481","-0,000857188"
"1,709","5,27E-05","-0,00014388","-0,000803614"
"1,71","5,27E-05","-0,000141984","-0,00074517"
"1,711","5,27E-05","-0,000144958","-0,000691595"
"1,712","5,27E-05","-0,000147933","-0,000638021"
"1,713","5,27E-05","-0,000150907","-0,000584447"
"1,714","5,27E-05","-0,000149011","-0,000526002"
"1,715","5,27E-05","-0,000147115","-0,000467557"
"1,716","5,27E-05","-0,000145219","-0,000409113"
"1,717","5,27E-05","-0,000148193","-0,000355538"
"1,718","5,27E-05","-0,000146297","-0,000297094"
"1,719","5,27E-05","-0,000149272","-0,000243519"
"1,72","5,27E-05","-0,000147376","-0,000185075"
"1,721","5,27E-05","-0,00015035","-0,000131501"
"1,722","5,27E-05","-0,000153324","-7,79E-05"
"1,723","5,27E-05","-0,000142004","-1,95E-05"
"1,724","5,27E-05","-0,000140108","3,90E-05"
"1,725","5,27E-05","-0,000128787","9,74E-05"
"1,726","5,27E-05","-0,000117466","0,000155852"
"1,727","5,27E-05","-0,000120441","0,000209427"
"1,728","5,27E-05","-0,00011399","0,000263001"
"1,729","5,27E-05","-0,00010754","0,000316575"
"1,73","5,27E-05","-9,62E-05","0,00037502"
"1,731","5,27E-05","-9,92E-05","0,000428594"
"1,732","5,27E-05","-9,27E-05","0,000482169"
"1,733","5,27E-05","-7,69E-05","0,000535743"
"1,734","5,27E-05","-6,55E-05","0,000594187"
"1,735","5,27E-05","-5,91E-05","0,000647762"
"1,736","5,27E-05","-4,32E-05","0,000701336"
"1,737","5,27E-05","-2,73E-05","0,00075491"
"1,738","5,27E-05","-1,15E-05","0,000808485"
"1,739","5,27E-05","-9,89E-06","0,000857188"
"1,74","5,27E-05","1,11E-06","0,000905892"
"1,741","5,27E-05","2,15E-05","0,000954596"
"1,742","5,27E-05","3,74E-05","0,001008171"
"1,743","5,27E-05","4,84E-05","0,001056874"
"1,744","5,27E-05","6,89E-05","0,001105578"
"1,745","5,27E-05","7,99E-05","0,001154282"
"1,746","5,27E-05","0,000100287","0,001202986"
"1,747","5,27E-05","0,000115846","0,00124682"
"1,748","5,27E-05","0,000131405","0,001290653"
"1,749","5,27E-05","0,000156389","0,001334487"
"1,75","5,27E-05","0,000171949","0,00137832"
"1,751","5,27E-05","0,000187508","0,001422154"
"1,752","5,27E-05","0,000212492","0,001465987"
"1,753","5,27E-05","0,00022318","0,00150495"
"1,754","5,27E-05","0,000248164","0,001548784"
"1,755","5,27E-05","0,000268278","0,001587747"
"1,756","5,27E-05","0,000288391","0,00162671"
"1,757","5,27E-05","0,00031793","0,001665673"
"1,758","5,27E-05","0,000338043","0,001704636"
"1,759","5,27E-05","0,000353287","0,001738729"
"1,76","5,27E-05","0,000377954","0,001772822"
"1,761","5,27E-05","0,000402622","0,001806914"
"1,762","5,27E-05","0,000422736","0,001845877"
"1,763","5,27E-05","0,000447404","0,00187997"
"1,764","5,27E-05","0,000472072","0,001914063"
"1,765","5,27E-05","0,000506165","0,001948156"
"1,766","5,27E-05","0,000525962","0,001977378"
"1,767","5,27E-05","0,00054576","0,0020066"
"1,768","5,27E-05","0,000574982","0,002035823"
"1,769","5,27E-05","0,00059965","0,002069915"
"1,77","5,27E-05","0,000628872","0,002099138"
"1,771","5,27E-05","0,00065354","0,00213323"
"1,772","5,27E-05","0,000687633","0,002167323"
"1,773","5,27E-05","0,000716855","0,002196545"
"1,774","5,27E-05","0,000741207","0,002220897"
"1,775","5,27E-05","0,00077043","0,00225012"
"1,776","5,27E-05","0,000794782","0,002274472"
"1,777","5,27E-05","0,000819133","0,002298824"
"1,778","5,27E-05","0,000838615","0,002318305"
"1,779","5,27E-05","0,000862967","0,002342657"
"1,78","5,27E-05","0,000887319","0,002367009"
"1,781","5,27E-05","0,000911671","0,002391361"
"1,782","5,27E-05","0,000936023","0,002415713"
"1,783","5,27E-05","0,000960375","0,002440065"
"1,784","5,27E-05","0,000979856","0,002459546"
"1,785","5,27E-05","0,000999338","0,002479028"
"1,786","5,27E-05","0,001018819","0,00249851"
"1,787","5,27E-05","0,001033431","0,002513121"
"1,788","5,27E-05","0,001048042","0,002527732"
"1,789","5,27E-05","0,001062653","0,002542343"
"1,79","5,27E-05","0,001077264","0,002556954"
"1,791","5,27E-05","0,001096746","0,002576436"
"1,792","5,27E-05","0,001111357","0,002591047"
"1,793","5,27E-05","0,001116543","0,002605658"
"1,794","5,27E-05","0,001131154","0,002620269"
"1,795","5,27E-05","0,001140895","0,00263001"
"1,796","5,27E-05","0,001145766","0,00263488"
"1,797","5,27E-05","0,001155506","0,002644621"
"1,798","5,27E-05","0,001160377","0,002649492"
"1,799","5,27E-05","0,001165247","0,002654362"
"1,8","5,27E-05","0,001174988","0,002664103"
"1,801","5,27E-05","0,001179858","0,002668973"
"1,802","5,27E-05","0,001184729","0,002673844"
"1,803","5,27E-05","0,001180174","0,002678714"
"1,804","5,27E-05","0,001185045","0,002683584"
"1,805","5,27E-05","0,001185045","0,002683584"
"1,806","5,27E-05","0,001185045","0,002683584"
"1,807","5,27E-05","0,001185045","0,002683584"
"1,808","5,27E-05","0,001185045","0,002683584"
"1,809","5,27E-05","0,001185045","0,002683584"
"1,81","5,27E-05","0,001185045","0,002683584"
"1,811","5,27E-05","0,001185045","0,002683584"
"1,812","5,27E-05","0,001185045","0,002683584"
"1,813","5,27E-05","0,001180174","0,002678714"
"1,814","5,27E-05","0,001180174","0,002678714"
"1,815","5,27E-05","0,001175304","0,002673844"
"1,816","5,27E-05","0,001170433","0,002668973"
"1,817","5,27E-05","0,001165563","0,002664103"
"1,818","5,27E-05","0,001160693","0,002659232"
"1,819","5,27E-05","0,001155822","0,002654362"
"1,82","5,27E-05","0,001150952","0,002649492"
"1,821","5,27E-05","0,001146082","0,002644621"
"1,822","5,27E-05","0,001141211","0,002639751"
"1,823","5,27E-05","0,00113147","0,00263001"
"1,824","5,27E-05","0,0011266","0,00262514"
"1,825","5,27E-05","0,001116859","0,002615399"
"1,826","5,27E-05","0,001107118","0,002605658"
"1,827","5,27E-05","0,001092507","0,002591047"
"1,828","5,27E-05","0,001082766","0,002581306"
"1,829","5,27E-05","0,001073026","0,002571565"
"1,83","5,27E-05","0,001058415","0,002556954"
"1,831","5,27E-05","0,001048674","0,002547213"
"1,832","5,27E-05","0,001034063","0,002532602"
"1,833","5,27E-05","0,001019451","0,002517991"
"1,834","5,27E-05","0,00100484","0,00250338"
"1,835","5,27E-05","0,000990229","0,002488769"
"1,836","5,27E-05","0,000975618","0,002474158"
"1,837","5,27E-05","0,000961007","0,002459546"
"1,838","5,27E-05","0,000941525","0,002440065"
"1,839","5,27E-05","0,000926914","0,002425454"
"1,84","5,27E-05","0,000907432","0,002405972"
"1,841","5,27E-05","0,000887951","0,002386491"
"1,842","5,27E-05","0,000868469","0,002367009"
"1,843","5,27E-05","0,000848988","0,002347527"
"1,844","5,27E-05","0,000838931","0,002328046"
"1,845","5,27E-05","0,000819449","0,002308564"
"1,846","5,27E-05","0,000799968","0,002289083"
"1,847","5,27E-05","0,000775616","0,002264731"
"1,848","5,27E-05","0,000765559","0,002245249"
"1,849","5,27E-05","0,000746078","0,002225768"
"1,85","5,27E-05","0,000721726","0,002201416"
"1,851","5,27E-05","0,000702244","0,002181934"
"1,852","5,27E-05","0,000687317","0,002157582"
"1,853","5,27E-05","0,000667835","0,002138101"
"1,854","5,27E-05","0,000652908","0,002113749"
"1,855","5,27E-05","0,000628556","0,002089397"
"1,856","5,27E-05","0,000613629","0,002065045"
"1,857","5,27E-05","0,000589277","0,002040693"
"1,858","5,27E-05","0,00057435","0,002016341"
"1,859","5,27E-05","0,000549998","0,001991989"
"1,86","5,27E-05","0,000535071","0,001967637"
"1,861","5,27E-05","0,000520144","0,001943285"
"1,862","5,27E-05","0,000505217","0,001918933"
"1,863","5,27E-05","0,000490289","0,001894581"
"1,864","5,27E-05","0,000475362","0,001870229"
"1,865","5,27E-05","0,000455565","0,001841007"
"1,866","5,27E-05","0,000440638","0,001816655"
"1,867","5,27E-05","0,00042084","0,001787433"
"1,868","5,27E-05","0,000405913","0,001763081"
"1,869","5,27E-05","0,000390986","0,001738729"
"1,87","5,27E-05","0,000380613","0,001709507"
"1,871","5,27E-05","0,000365686","0,001685155"
"1,872","5,27E-05","0,000360183","0,001660803"
"1,873","5,27E-05","0,000340386","0,00163158"
"1,874","5,27E-05","0,000334883","0,001607228"
"1,875","5,27E-05","0,000324511","0,001578006"
"1,876","5,27E-05","0,000309583","0,001553654"
"1,877","5,27E-05","0,000299211","0,001524432"
"1,878","5,27E-05","0,000288838","0,001495209"
"1,879","5,27E-05","0,000278465","0,001465987"
"1,88","5,27E-05","0,000277517","0,001436765"
"1,881","5,27E-05","0,000262274","0,001402672"
"1,882","5,27E-05","0,000251901","0,00137345"
"1,883","5,27E-05","0,000241528","0,001344227"
"1,884","5,27E-05","0,00024058","0,001315005"
"1,885","5,27E-05","0,000230208","0,001285783"
"1,886","5,27E-05","0,000214964","0,00125169"
"1,887","5,27E-05","0,000214016","0,001222468"
"1,888","5,27E-05","0,000198773","0,001188375"
"1,889","5,27E-05","0,000197825","0,001159153"
"1,89","5,27E-05","0,000192007","0,00112506"
"1,891","5,27E-05","0,000176764","0,001090967"
"1,892","5,27E-05","0,000175816","0,001061745"
"1,893","5,27E-05","0,000169997","0,001027652"
"1,894","5,27E-05","0,000159625","0,00099843"
"1,895","5,27E-05","0,000158677","0,000969207"
"1,896","5,27E-05","0,000152858","0,000935115"
"1,897","5,27E-05","0,00015191","0,000905892"
"1,898","5,27E-05","0,000146092","0,0008718"
"1,899","5,27E-05","0,000145144","0,000842577"
"1,9","5,27E-05","0,000139325","0,000808485"
"1,901","5,27E-05","0,000138377","0,000779262"
"1,902","5,27E-05","0,000132559","0,00074517"
"1,903","5,27E-05","0,000131611","0,000715947"
"1,904","5,27E-05","0,000125793","0,000681854"
"1,905","5,27E-05","0,000124845","0,000652632"
"1,906","5,27E-05","0,000128451","0,000618539"
"1,907","5,27E-05","0,000127503","0,000589317"
"1,908","5,27E-05","0,000131425","0,000564965"
"1,909","5,27E-05","0,000130477","0,000535743"
"1,91","5,27E-05","0,000129529","0,00050652"
"1,911","5,27E-05","0,000138006","0,000477298"
"1,912","5,27E-05","0,000137058","0,000448076"
"1,913","5,27E-05","0,00013611","0,000418853"
"1,914","5,27E-05","0,000135162","0,000389631"
"1,915","5,27E-05","0,000134214","0,000360409"
"1,916","5,27E-05","0,000147561","0,000336057"
"1,917","5,27E-05","0,000146613","0,000306835"
"1,918","5,27E-05","0,000150536","0,000282483"
"1,919","5,27E-05","0,000149588","0,00025326"
"1,92","5,27E-05","0,00014864","0,000224038"
"1,921","5,27E-05","0,000147692","0,000194816"
"1,922","5,27E-05","0,000146744","0,000165593"
"1,923","5,27E-05","0,000150666","0,000141241"
"1,924","5,27E-05","0,000149718","0,000112019"
"1,925","5,27E-05","0,000144216","8,77E-05"
"1,926","5,27E-05","0,000148138","6,33E-05"
"1,927","5,27E-05","0,00014719","3,41E-05"
"1,928","5,27E-05","0,000151112","9,74E-06"
"1,929","5,27E-05","0,00014074","-1,95E-05"
"1,93","5,27E-05","0,000139792","-4,87E-05"
"1,931","5,27E-05","0,000143714","-7,31E-05"
"1,932","5,27E-05","0,000138212","-9,74E-05"
"1,933","5,27E-05","0,000142134","-0,00012176"
"1,934","5,27E-05","0,000136632","-0,000146112"
"1,935","5,27E-05","0,000140554","-0,000170464"
"1,936","5,27E-05","0,000135052","-0,000194816"
"1,937","5,27E-05","0,000129549","-0,000219168"
"1,938","5,27E-05","0,000133472","-0,000243519"
"1,939","5,27E-05","0,000127969","-0,000267871"
"1,94","5,27E-05","0,000122467","-0,000292223"
"1,941","5,27E-05","0,000116965","-0,000316575"
"1,942","5,27E-05","0,000111462","-0,000340927"
"1,943","5,27E-05","0,00011083","-0,000360409"
"1,944","5,27E-05","0,000110198","-0,00037989"
"1,945","5,27E-05","0,000100141","-0,000399372"
"1,946","5,27E-05","9,95E-05","-0,000418853"
"1,947","5,27E-05","8,95E-05","-0,000438335"
"1,948","5,27E-05","8,88E-05","-0,000457817"
"1,949","5,27E-05","7,88E-05","-0,000477298"
"1,95","5,27E-05","7,81E-05","-0,00049678"
"1,951","5,27E-05","7,29E-05","-0,000511391"
"1,952","5,27E-05","6,78E-05","-0,000526002"
"1,953","5,27E-05","6,26E-05","-0,000540613"
"1,954","5,27E-05","6,23E-05","-0,000550354"
"1,955","5,27E-05","5,71E-05","-0,000564965"
"1,956","5,27E-05","5,19E-05","-0,000579576"
"1,957","5,27E-05","3,73E-05","-0,000594187"
"1,958","5,27E-05","3,21E-05","-0,000608799"
"1,959","5,27E-05","2,23E-05","-0,000618539"
"1,96","5,27E-05","1,72E-05","-0,000633151"
"1,961","5,27E-05","7,42E-06","-0,000642891"
"1,962","5,27E-05","7,10E-06","-0,000652632"
"1,963","5,27E-05","-2,64E-06","-0,000662373"
"1,964","5,27E-05","-1,24E-05","-0,000672114"
"1,965","5,27E-05","-1,72E-05","-0,000676984"
"1,966","5,27E-05","-2,70E-05","-0,000686725"
"1,967","5,27E-05","-3,67E-05","-0,000696466"
"1,968","5,27E-05","-4,16E-05","-0,000701336"
"1,969","5,27E-05","-6,08E-05","-0,000711077"
"1,97","5,27E-05","-7,05E-05","-0,000720818"
"1,971","5,27E-05","-7,54E-05","-0,000725688"
"1,972","5,27E-05","-8,51E-05","-0,000735429"
"1,973","5,27E-05","-9,00E-05","-0,000740299"
"1,974","5,27E-05","-9,49E-05","-0,00074517"
"1,975","5,27E-05","-9,97E-05","-0,00075004"
"1,976","5,27E-05","-0,000104601","-0,00075491"
"1,977","5,27E-05","-0,000114341","-0,000764651"
"1,978","5,27E-05","-0,000119212","-0,000769521"
"1,979","5,27E-05","-0,000124082","-0,000774392"
"1,98","5,27E-05","-0,000128953","-0,000779262"
"1,981","5,27E-05","-0,000133823","-0,000784133"
"1,982","5,27E-05","-0,000138693","-0,000789003"
"1,983","5,27E-05","-0,000143564","-0,000793873"
"1,984","5,27E-05","-0,000143564","-0,000793873"
"1,985","5,27E-05","-0,000148434","-0,000798744"
"1,986","5,27E-05","-0,000148434","-0,000798744"
"1,987","5,27E-05","-0,000153305","-0,000803614"
"1,988","5,27E-05","-0,000153305","-0,000803614"
"1,989","5,27E-05","-0,000153305","-0,000803614"
"1,99","5,27E-05","-0,000153305","-0,000803614"
"1,991","5,27E-05","-0,000153305","-0,000803614"
"1,992","5,27E-05","-0,000153305","-0,000803614"
"1,993","5,27E-05","-0,000153305","-0,000803614"
"1,994","5,27E-05","-0,000148434","-0,000798744"
"1,995","5,27E-05","-0,000148434","-0,000798744"
"1,996","5,27E-05","-0,000148434","-0,000798744"
"1,997","5,27E-05","-0,000143564","-0,000793873"
"1,998","5,27E-05","-0,000143564","-0,000793873"
"1,999","5,27E-05","-0,000143564","-0,000793873"
2,"5,27E-05","-0,000143564","-0,000793873"
"2,001","5,27E-05","-0,000138693","-0,000789003"
"2,002","5,27E-05","-0,000138693","-0,000789003"
"2,003","5,27E-05","-0,000133823","-0,000784133"
"2,004","5,27E-05","-0,000133823","-0,000784133"
"2,005","5,27E-05","-0,000128953","-0,000779262"
"2,006","5,27E-05","-0,000128953","-0,000779262"
"2,007","5,27E-05","-0,000124082","-0,000774392"
"2,008","5,27E-05","-0,000124082","-0,000774392"
"2,009","5,27E-05","-0,000119212","-0,000769521"
"2,01","5,27E-05","-0,000119212","-0,000769521"
"2,011","5,27E-05","-0,000123766","-0,000764651"
"2,012","5,27E-05","-0,000118896","-0,000759781"
"2,013","5,27E-05","-0,000118896","-0,000759781"
"2,014","5,27E-05","-0,000114025","-0,00075491"
"2,015","5,27E-05","-0,000109155","-0,00075004"
"2,016","5,27E-05","-0,000109155","-0,00075004"
"2,017","5,27E-05","-0,000104285","-0,00074517"
"2,018","5,27E-05","-0,000104285","-0,00074517"
"2,019","5,27E-05","-9,94E-05","-0,000740299"
"2,02","5,27E-05","-0,000103969","-0,000735429"
"2,021","5,27E-05","-0,000103969","-0,000735429"
"2,022","5,27E-05","-9,91E-05","-0,000730558"
"2,023","5,27E-05","-9,42E-05","-0,000725688"
"2,024","5,27E-05","-0,000103653","-0,000725688"
"2,025","5,27E-05","-9,88E-05","-0,000720818"
"2,026","5,27E-05","-9,39E-05","-0,000715947"
"2,027","5,27E-05","-0,000103337","-0,000715947"
"2,028","5,27E-05","-9,85E-05","-0,000711077"
"2,029","5,27E-05","-0,000103021","-0,000706206"
"2,03","5,27E-05","-9,82E-05","-0,000701336"
"2,031","5,27E-05","-9,82E-05","-0,000701336"
